Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Device_Type,Location,Balance_Before,Balance_After,Transaction_Time
T02225,U398,960,UPI,Laptop,Chennai,,,01:29
T02226,U215,,Credit Card,,Bangalore,,,25:61
T02227,U645,866804,Credit Card,Tablet,,,,16:15
T02228,U605,2119,Credit Card,,Kolkata,,3872,25:61
T02229,U385,536146,Debit Card,Laptop,Mumbai,7351,-528795,06:52
T02230,U586,,Credit Card,,Mumbai,,,25:61
T02231,U434,,Card,Tablet,Mumbai,,,25:61
T02232,U123,419,Credit Card,Laptop,Delhi,,15472,25:61
T02233,U394,684906,UPI,Desktop,Mumbai,9092,-675814,01:07
T02234,U584,365914,Transfer,Desktop,Bangalore,,,25:61
T02235,U490,824,UPI,Mobile,Bangalore,,,25:61
T02236,U603,354420,Credit Card,,Bangalore,9531,-344889,25:61
T02237,U500,abc,Card,Mobile,Mumbai,,,13:05
T02238,U508,₹1199,Credit Card,,Delhi,,,25:61
T02239,U382,abc,Debit Card,Desktop,Bangalore,16059,,12:29
T02240,U404,782090,Transfer,Mobile,,,,18:27
T02241,U858,abc,Transfer,Laptop,Delhi,,,25:61
T02242,U272,115178,Card,Laptop,Chennai,,,17:58
T02243,U560,₹4326,UPI,Desktop,Mumbai,,,19:45
T02244,U809,,Transfer,,Mumbai,12378,685,03:21
T02245,U161,,Card,Laptop,Chennai,,,25:61
T02246,U748,,Debit Card,,Kolkata,,,00:46
T02247,U209,abc,Card,,Mumbai,,,12:05
T02248,U597,507538,Credit Card,,,14796,-492742,22:42
T02249,U740,427,Credit Card,Tablet,,,,25:61
T02250,U465,₹3269,Credit Card,,Kolkata,,-3898,16:33
T02251,U364,abc,Card,Mobile,Delhi,2970,,25:61
T02252,U348,496297,Credit Card,Laptop,Bangalore,,,25:61
T02253,U413,abc,Debit Card,Laptop,Kolkata,,,25:61
T02254,U310,₹3164,Card,Desktop,Bangalore,,,09:07
T02255,U222,,Transfer,,Chennai,,,25:61
T02256,U414,,Debit Card,Mobile,Delhi,,16570,25:61
T02257,U820,,Credit Card,Laptop,Delhi,,,03:46
T02258,U816,,Card,Mobile,Mumbai,,,11:41
T02259,U957,3031,Card,Desktop,,,,12:06
T02260,U851,162944,Debit Card,Desktop,,,,25:61
T02261,U185,₹1110,Debit Card,Tablet,Chennai,,,25:61
T02262,U623,₹3383,Card,Desktop,Chennai,3210,,25:61
T02263,U562,2293,Debit Card,Mobile,Bangalore,,11300,23:48
T02264,U899,3358,Transfer,,,,9133,23:27
T02265,U727,,Credit Card,Laptop,Kolkata,17438,,04:50
T02266,U914,,Transfer,Mobile,Mumbai,,15317,25:61
T02267,U414,401888,Credit Card,Mobile,Bangalore,1399,-400489,08:14
T02268,U110,abc,UPI,Desktop,Kolkata,5919,,25:61
T02269,U578,₹976,Debit Card,Desktop,,,,25:61
T02270,U186,179785,Card,,Delhi,9275,-170510,25:61
T02271,U418,608864,Credit Card,,Mumbai,,,25:61
T02272,U752,abc,Debit Card,,Delhi,9849,,25:61
T02273,U301,abc,Card,Mobile,Mumbai,1039,,25:61
T02274,U303,100345,UPI,Desktop,Bangalore,,,10:39
T02275,U369,,UPI,Mobile,Delhi,,,25:61
T02276,U747,,Credit Card,Laptop,,3748,,02:09
T02277,U895,,Debit Card,Mobile,Delhi,,,08:21
T02278,U551,650213,Credit Card,,Mumbai,,,25:61
T02279,U945,,Card,Mobile,,,,25:61
T02280,U319,4548,Transfer,Laptop,Chennai,,7994,03:06
T02281,U328,abc,Credit Card,Desktop,Kolkata,,6491,25:61
T02282,U500,4495,Debit Card,,Chennai,10936,6441,23:45
T02283,U868,₹2028,Debit Card,Mobile,,16175,9380,01:04
T02284,U964,,UPI,Laptop,Chennai,,-491,25:61
T02285,U590,595696,Credit Card,Desktop,Mumbai,,-3981,00:32
T02286,U667,,Credit Card,Mobile,Bangalore,11398,-3992,05:27
T02287,U901,,Credit Card,Tablet,,,469,25:61
T02288,U379,abc,Credit Card,,Delhi,,,25:61
T02289,U303,4230,Transfer,Laptop,,1810,-2420,09:56
T02290,U148,₹3352,Debit Card,Tablet,Delhi,,,25:61
T02291,U694,abc,Credit Card,,Mumbai,,,21:21
T02292,U214,2464,UPI,Laptop,Delhi,,9136,25:61
T02293,U480,2561,Credit Card,Tablet,Mumbai,7139,4578,25:61
T02294,U180,₹222,Card,Tablet,Chennai,1096,,14:28
T02295,U304,556919,Card,Laptop,Delhi,,,25:61
T02296,U715,213547,Transfer,Desktop,Bangalore,4858,-208689,25:61
T02297,U438,2868,Credit Card,Tablet,Delhi,10197,7329,21:59
T02298,U784,,Transfer,Tablet,Chennai,10086,,25:61
T02299,U200,495914,Credit Card,Desktop,Delhi,,,25:61
T02300,U507,208848,UPI,,,1949,-206899,25:61
T02301,U555,2220,Credit Card,Desktop,Mumbai,18669,16449,15:06
T02302,U687,2406,Debit Card,Desktop,Chennai,19117,16711,03:04
T02303,U553,,UPI,Tablet,Mumbai,,,25:61
T02304,U717,941022,Credit Card,,Bangalore,,,18:18
T02305,U896,abc,Credit Card,,Delhi,,,03:46
T02306,U941,224211,Debit Card,,Kolkata,,,00:42
T02307,U197,₹605,UPI,Laptop,Chennai,,18048,14:59
T02308,U639,2418,Debit Card,Tablet,Chennai,3203,785,11:29
T02309,U333,599507,Credit Card,Mobile,Kolkata,,,25:61
T02310,U543,abc,UPI,,Chennai,16200,,25:61
T02311,U998,903994,Transfer,Laptop,Mumbai,5560,-898434,20:51
T02312,U777,,Card,Tablet,Chennai,16763,-345,25:61
T02313,U125,3222,UPI,Tablet,,6925,3703,18:55
T02314,U209,abc,Card,Mobile,Chennai,,,25:61
T02315,U470,971,Card,Desktop,,,,25:61
T02316,U896,₹3456,Card,Laptop,,,,12:48
T02317,U233,abc,Debit Card,Laptop,Mumbai,16829,6960,03:01
T02318,U269,abc,UPI,Laptop,,,19227,25:61
T02319,U174,₹1627,UPI,,Delhi,,,18:40
T02320,U856,₹2287,Debit Card,Tablet,Mumbai,,,10:20
T02321,U905,,UPI,Tablet,Kolkata,,,25:61
T02322,U979,₹2816,Card,Tablet,Delhi,5160,,03:14
T02323,U265,₹2372,UPI,,Kolkata,,,11:33
T02324,U777,621506,Transfer,Laptop,Kolkata,6274,-615232,02:37
T02325,U477,₹1141,Card,Mobile,Delhi,6806,-3758,25:61
T02326,U225,₹996,Transfer,Laptop,Bangalore,11466,,25:61
T02327,U794,648581,Card,Desktop,,,-1846,25:61
T02328,U274,4370,Credit Card,,Kolkata,,,05:42
T02329,U569,abc,Transfer,Desktop,Kolkata,,6552,07:30
T02330,U539,,Credit Card,Mobile,,,,22:22
T02331,U370,abc,Debit Card,Desktop,,,2998,13:00
T02332,U356,₹1668,Transfer,Mobile,Chennai,,19887,25:61
T02333,U189,₹3974,Transfer,Tablet,Mumbai,13514,,25:61
T02334,U242,abc,Card,Desktop,Bangalore,,,25:61
T02335,U567,2191,Debit Card,Mobile,Mumbai,,12661,25:61
T02336,U744,,Card,Mobile,,6181,14350,25:61
T02337,U228,3416,UPI,Desktop,Bangalore,,,02:40
T02338,U404,923,Debit Card,,Kolkata,,,25:61
T02339,U560,abc,Card,Desktop,Chennai,17411,,25:61
T02340,U336,abc,Credit Card,,Kolkata,,,25:61
T02341,U772,₹799,Credit Card,Desktop,Chennai,,-1426,05:04
T02342,U334,abc,Debit Card,Desktop,Delhi,,,25:61
T02343,U436,,Card,Tablet,Chennai,7912,8396,14:42
T02344,U592,abc,Debit Card,Mobile,Delhi,,,25:61
T02345,U976,₹449,Transfer,,Delhi,,-3770,25:61
T02346,U506,₹3329,Card,Laptop,Kolkata,10337,,13:15
T02347,U962,₹1125,Card,Mobile,Delhi,,,10:47
T02348,U949,abc,Card,,Chennai,,19762,25:61
T02349,U577,,Debit Card,Desktop,,,,25:61
T02350,U223,₹485,Debit Card,Tablet,Delhi,,5527,15:16
T02351,U693,123192,Credit Card,,Chennai,,722,18:31
T02352,U233,₹924,Card,Laptop,Bangalore,,,08:56
T02353,U456,156662,Transfer,Desktop,Bangalore,10189,-146473,25:61
T02354,U147,₹4517,Credit Card,Mobile,Bangalore,6103,15160,25:61
T02355,U906,₹3159,Transfer,Tablet,Kolkata,,,03:34
T02356,U115,abc,UPI,Tablet,Bangalore,,,25:61
T02357,U296,628152,Transfer,Laptop,Mumbai,,,25:61
T02358,U378,4280,UPI,Laptop,Chennai,,,08:21
T02359,U981,abc,Card,,Delhi,,-1376,23:45
T02360,U560,abc,Card,Mobile,Kolkata,,17999,25:61
T02361,U321,abc,Card,Tablet,Mumbai,,12855,25:61
T02362,U613,287585,Debit Card,Desktop,Mumbai,,,25:61
T02363,U376,₹4878,Card,Mobile,Kolkata,,,00:05
T02364,U138,51367,Card,Tablet,Kolkata,,,25:61
T02365,U415,abc,Card,Mobile,,,,25:61
T02366,U595,₹4848,UPI,Mobile,Bangalore,16544,,25:61
T02367,U384,839,UPI,Desktop,Chennai,11081,10242,18:36
T02368,U604,₹2945,UPI,Laptop,,,,25:61
T02369,U142,258420,Transfer,,Kolkata,,,21:06
T02370,U471,abc,Transfer,Mobile,Bangalore,,19103,25:61
T02371,U780,880080,Credit Card,Desktop,Delhi,,-82,25:61
T02372,U112,₹4944,Card,Tablet,Chennai,,,25:61
T02373,U587,₹272,Credit Card,Desktop,Kolkata,9145,,25:61
T02374,U332,,UPI,Tablet,Delhi,16594,,25:61
T02375,U405,402823,Credit Card,,Chennai,15083,-387740,00:10
T02376,U374,,Debit Card,Laptop,Delhi,19613,-317,02:07
T02377,U473,263090,Debit Card,,Kolkata,1553,-261537,25:61
T02378,U868,680089,Debit Card,,Delhi,,10673,25:61
T02379,U223,abc,UPI,Tablet,Mumbai,16962,,25:61
T02380,U616,₹158,Transfer,Desktop,Mumbai,,,04:27
T02381,U842,4476,Transfer,Mobile,Mumbai,,-4491,08:36
T02382,U384,,Credit Card,Laptop,Bangalore,,,18:51
T02383,U865,,Debit Card,Laptop,Delhi,,5365,25:61
T02384,U843,408,Credit Card,,Kolkata,11046,10638,25:61
T02385,U617,,Card,Tablet,,,,02:48
T02386,U149,₹2916,UPI,Mobile,Delhi,,17018,02:27
T02387,U316,1226,UPI,Mobile,Bangalore,,,13:44
T02388,U961,978,Credit Card,Tablet,Kolkata,,14858,25:61
T02389,U225,₹1393,Credit Card,Tablet,Bangalore,,,01:24
T02390,U632,,Card,Mobile,Delhi,9482,-4539,21:48
T02391,U530,,Transfer,Tablet,Delhi,,,22:17
T02392,U628,1977,Transfer,Tablet,Mumbai,,,02:32
T02393,U608,abc,Credit Card,,Mumbai,5003,,25:61
T02394,U993,abc,Credit Card,Mobile,Mumbai,,19975,25:61
T02395,U463,1505,Credit Card,Desktop,Mumbai,,,25:61
T02396,U182,abc,Transfer,Desktop,Kolkata,,,25:61
T02397,U434,3375,UPI,,,,10650,25:61
T02398,U570,₹3578,Card,Tablet,Delhi,1596,,25:61
T02399,U748,abc,Card,Tablet,Bangalore,,,14:54
T02400,U506,1084,UPI,Desktop,Bangalore,,16135,15:57
T02401,U789,₹2246,UPI,,Kolkata,9123,,16:03
T02402,U376,abc,Card,Desktop,Chennai,,,15:29
T02403,U962,,Card,,Chennai,,,25:61
T02404,U658,abc,Debit Card,Tablet,Bangalore,,,25:61
T02405,U929,,Card,Tablet,,,,25:61
T02406,U224,abc,Debit Card,Laptop,Mumbai,,,22:52
T02407,U148,467525,Debit Card,Tablet,,7194,-460331,12:44
T02408,U108,,Transfer,Tablet,Chennai,9677,,22:21
T02409,U583,,Card,Laptop,Bangalore,16153,,25:61
T02410,U668,abc,Card,Tablet,,,,22:31
T02411,U782,,UPI,,Mumbai,18912,,15:10
T02412,U253,abc,Card,,Bangalore,,11518,25:61
T02413,U375,163678,Card,Tablet,Chennai,,,25:61
T02414,U508,140,Credit Card,Desktop,Kolkata,,12138,12:47
T02415,U343,4692,Transfer,Laptop,Bangalore,,16445,25:61
T02416,U316,,Debit Card,Laptop,Mumbai,,,25:61
T02417,U620,₹3065,Transfer,Mobile,Delhi,,18388,19:48
T02418,U190,,Transfer,,Chennai,10222,,06:29
T02419,U848,₹2814,Debit Card,Laptop,Bangalore,,18698,25:61
T02420,U907,230381,Debit Card,,Mumbai,13365,-217016,07:57
T02421,U166,abc,Debit Card,Desktop,Mumbai,,,19:15
T02422,U662,2131,UPI,Mobile,Kolkata,,,25:61
T02423,U429,abc,Credit Card,Tablet,Bangalore,,,25:61
T02424,U478,abc,Credit Card,Tablet,Bangalore,,17941,25:61
T02425,U712,662904,Credit Card,Tablet,Kolkata,,9072,09:42
T02426,U627,1349,Card,,,3351,2002,14:08
T02427,U977,abc,Transfer,Desktop,Delhi,,5195,09:29
T02428,U293,₹1316,Credit Card,Mobile,Bangalore,,-2430,25:61
T02429,U716,,Credit Card,Tablet,,,,10:26
T02430,U654,791890,UPI,,Bangalore,15982,-775908,05:52
T02431,U317,abc,Transfer,Desktop,,3124,18696,23:44
T02432,U822,225560,Transfer,Mobile,,,,25:61
T02433,U671,724166,Transfer,Tablet,Bangalore,14781,-709385,18:53
T02434,U582,,Credit Card,Laptop,Chennai,,,23:37
T02435,U453,₹3824,Credit Card,Laptop,Mumbai,15541,,18:02
T02436,U929,₹4314,Credit Card,Tablet,Delhi,,,23:46
T02437,U849,792,Debit Card,Tablet,Delhi,7427,6635,08:11
T02438,U426,3470,Card,Mobile,,13790,10320,19:20
T02439,U884,118820,Transfer,,Chennai,,3119,06:40
T02440,U421,abc,Card,Mobile,Chennai,,16175,25:61
T02441,U333,,UPI,Mobile,Kolkata,,,21:55
T02442,U910,4187,Credit Card,Tablet,Mumbai,,11729,20:56
T02443,U345,₹4472,UPI,Tablet,Mumbai,14809,,01:00
T02444,U816,₹575,UPI,,Mumbai,14910,,21:28
T02445,U387,3733,Transfer,Tablet,,,,25:61
T02446,U354,4741,Card,Laptop,Bangalore,,,25:61
T02447,U237,3154,Debit Card,,Delhi,,,01:10
T02448,U917,abc,Debit Card,Desktop,Bangalore,,8501,25:61
T02449,U356,abc,Transfer,Desktop,Mumbai,,18053,09:09
T02450,U526,,Debit Card,Laptop,Bangalore,,,08:38
T02451,U542,946156,Card,,Delhi,,,25:61
T02452,U922,267784,Transfer,Desktop,Delhi,,,00:44
T02453,U576,,Card,,Kolkata,9429,,00:24
T02454,U343,abc,UPI,,Chennai,13247,,09:15
T02455,U764,₹3050,UPI,Laptop,Kolkata,,,25:61
T02456,U456,₹3567,Credit Card,Tablet,Bangalore,,-2739,01:42
T02457,U762,abc,Debit Card,Tablet,Bangalore,,16319,25:61
T02458,U270,543072,Card,Mobile,Chennai,,,25:61
T02459,U121,2583,UPI,Tablet,Bangalore,,,08:48
T02460,U929,abc,Credit Card,Tablet,Delhi,6278,15017,17:13
T02461,U534,₹351,UPI,Desktop,Kolkata,,,11:44
T02462,U277,abc,Debit Card,Desktop,Chennai,,19102,25:61
T02463,U906,498849,UPI,Laptop,,18677,-480172,23:53
T02464,U601,,Debit Card,Laptop,Bangalore,,,12:38
T02465,U454,₹4464,Debit Card,Laptop,Mumbai,16567,,11:56
T02466,U267,,Credit Card,Tablet,Kolkata,,,18:40
T02467,U971,,UPI,Desktop,Chennai,,11686,13:51
T02468,U133,,Credit Card,Tablet,Bangalore,,,25:61
T02469,U312,abc,UPI,,Delhi,,,25:61
T02470,U753,,Debit Card,,Delhi,6623,,25:61
T02471,U816,abc,Card,,,,,25:61
T02472,U148,abc,Debit Card,,Mumbai,11637,2478,15:03
T02473,U716,₹1605,Debit Card,,Kolkata,11473,10099,25:61
T02474,U509,,Credit Card,Laptop,,5171,,25:61
T02475,U234,3846,UPI,Mobile,,,3767,08:23
T02476,U943,694,Debit Card,Desktop,Delhi,,13608,00:28
T02477,U859,abc,Debit Card,,,17506,,25:61
T02478,U823,108300,Credit Card,Laptop,,,14173,07:28
T02479,U670,abc,Credit Card,Tablet,Mumbai,,,25:61
T02480,U928,3819,Card,Mobile,Mumbai,,,09:06
T02481,U652,₹3646,Transfer,Laptop,,,,25:61
T02482,U327,2500,Credit Card,Mobile,Bangalore,,,21:12
T02483,U239,₹3404,Debit Card,Tablet,Mumbai,,3097,25:61
T02484,U202,₹4624,UPI,Mobile,Kolkata,,1706,25:61
T02485,U618,343,Transfer,Tablet,,,,25:61
T02486,U606,₹354,Transfer,Desktop,Delhi,,14677,03:48
T02487,U253,,Card,Laptop,,,,02:04
T02488,U817,839128,Credit Card,,Delhi,18409,-820719,25:61
T02489,U536,abc,Debit Card,Laptop,Mumbai,,,25:61
T02490,U281,abc,Transfer,Tablet,,,-3305,25:61
T02491,U201,194079,Transfer,Tablet,,,,25:61
T02492,U458,,UPI,,,,1046,25:61
T02493,U451,₹1328,Transfer,Desktop,Bangalore,,,25:61
T02494,U944,,UPI,,Bangalore,13670,17772,25:61
T02495,U207,₹2075,Debit Card,Mobile,Delhi,,,08:43
T02496,U869,693899,Transfer,Laptop,,,,25:61
T02497,U986,,Card,Mobile,Mumbai,,1924,25:61
T02498,U531,,UPI,Desktop,Chennai,19923,,25:61
T02499,U187,,UPI,,Bangalore,,3903,25:61
T02500,U232,,Card,,Kolkata,18413,,21:38
T02501,U982,₹4996,UPI,,Kolkata,,,10:45
T02502,U489,abc,Transfer,Mobile,Mumbai,,-699,21:22
T02503,U681,₹2866,Card,Laptop,,17801,6760,17:04
T02504,U213,2668,Transfer,Mobile,Kolkata,,,25:61
T02505,U997,₹1325,UPI,,Chennai,,,25:61
T02506,U467,2720,Transfer,Mobile,,,17530,25:61
T02507,U836,11505,Credit Card,Tablet,Mumbai,,,13:38
T02508,U547,531,Credit Card,Laptop,Mumbai,,3364,25:61
T02509,U909,3260,UPI,Laptop,Mumbai,,,16:20
T02510,U910,,Credit Card,,Kolkata,18136,,25:61
T02511,U350,,UPI,,Mumbai,,,25:61
T02512,U834,3537,Card,Tablet,Chennai,8969,5432,22:28
T02513,U812,,Transfer,,Kolkata,,,04:56
T02514,U327,4153,Transfer,,Kolkata,17658,13505,17:52
T02515,U608,abc,Card,Laptop,Bangalore,,17304,25:61
T02516,U634,abc,Debit Card,,,18775,5728,25:61
T02517,U581,724986,Debit Card,Laptop,Kolkata,,,25:61
T02518,U823,₹4626,Credit Card,,Chennai,,,12:54
T02519,U187,,Transfer,Laptop,Mumbai,,,25:61
T02520,U560,679182,Card,,Mumbai,,9822,18:56
T02521,U177,,Debit Card,Tablet,Mumbai,,,11:21
T02522,U644,,Transfer,Laptop,Delhi,,6253,25:61
T02523,U724,115586,Debit Card,,Kolkata,,10777,18:49
T02524,U719,818482,Credit Card,Tablet,Kolkata,,,25:61
T02525,U405,abc,UPI,Mobile,Bangalore,,,15:41
T02526,U240,270527,Transfer,Laptop,Bangalore,5858,-264669,06:47
T02527,U867,,UPI,Laptop,Kolkata,,,25:61
T02528,U281,4803,UPI,Desktop,Kolkata,5098,295,12:50
T02529,U218,abc,Debit Card,,Mumbai,,,25:61
T02530,U604,abc,UPI,Tablet,Chennai,,,25:61
T02531,U727,₹2532,Transfer,Mobile,,,,25:61
T02532,U369,abc,Credit Card,Mobile,Delhi,11984,-3578,25:61
T02533,U153,abc,UPI,Desktop,Delhi,,,06:28
T02534,U961,abc,Card,Mobile,Delhi,,,25:61
T02535,U151,,Debit Card,Tablet,Kolkata,,-2432,25:61
T02536,U387,91107,Credit Card,Laptop,Bangalore,,,25:61
T02537,U431,₹2694,Transfer,,Bangalore,19011,-4039,10:10
T02538,U336,abc,UPI,Laptop,Mumbai,,8153,08:14
T02539,U531,abc,Credit Card,Laptop,Kolkata,,,25:61
T02540,U503,,Card,,Mumbai,16281,,22:13
T02541,U733,151273,Transfer,Laptop,Delhi,,,10:37
T02542,U475,,Card,Laptop,Delhi,,2746,25:61
T02543,U985,,Transfer,Desktop,Delhi,,,25:61
T02544,U837,3646,UPI,Laptop,Mumbai,13740,10094,25:61
T02545,U359,4421,Credit Card,Desktop,Mumbai,,5136,25:61
T02546,U686,abc,Credit Card,Tablet,Chennai,,,25:61
T02547,U580,,Card,Mobile,Bangalore,7950,,25:61
T02548,U653,abc,Credit Card,Tablet,Chennai,7493,,22:46
T02549,U685,abc,Credit Card,Tablet,Mumbai,,,25:61
T02550,U656,3745,UPI,Mobile,Kolkata,12199,8454,23:34
T02551,U840,1217,Card,,Kolkata,,,04:03
T02552,U551,₹1324,Credit Card,Tablet,Kolkata,11830,,02:03
T02553,U306,3721,Card,Laptop,Kolkata,15121,11400,14:49
T02554,U761,abc,Transfer,,Mumbai,2742,,25:61
T02555,U328,abc,Debit Card,Tablet,Bangalore,,-752,25:61
T02556,U420,abc,Debit Card,Mobile,,,16138,25:61
T02557,U682,₹2066,Card,Mobile,Kolkata,5868,,25:61
T02558,U959,₹1533,Transfer,Desktop,,6078,,25:61
T02559,U762,,Debit Card,Laptop,Mumbai,8387,,25:61
T02560,U281,4465,Debit Card,Laptop,Mumbai,,,25:61
T02561,U158,abc,UPI,,Mumbai,,-731,13:27
T02562,U387,927518,Credit Card,,Kolkata,6257,-921261,25:61
T02563,U600,24974,Debit Card,Laptop,Bangalore,,,25:61
T02564,U910,609,Debit Card,,Delhi,,4295,25:61
T02565,U969,abc,Card,,Mumbai,4575,15519,25:61
T02566,U353,abc,Card,,Bangalore,,3814,25:61
T02567,U521,1830,UPI,Desktop,,,,25:61
T02568,U367,385,Debit Card,Mobile,Delhi,10650,10265,09:56
T02569,U580,abc,Debit Card,Laptop,Mumbai,,,25:61
T02570,U330,₹2842,Credit Card,Mobile,Delhi,,,25:61
T02571,U985,968,UPI,Tablet,Bangalore,,,25:61
T02572,U551,₹3923,UPI,Mobile,Mumbai,,,02:21
T02573,U690,1978,Card,Desktop,Mumbai,,,25:61
T02574,U269,300548,Debit Card,Laptop,Mumbai,8675,-291873,20:07
T02575,U784,,UPI,,Mumbai,,,25:61
T02576,U161,₹3541,Debit Card,Tablet,Chennai,,1608,21:15
T02577,U629,₹1032,Card,Tablet,Mumbai,6045,1523,25:61
T02578,U258,,UPI,Desktop,Chennai,,,25:61
T02579,U340,abc,UPI,Mobile,,13112,,11:45
T02580,U103,,Debit Card,Desktop,Kolkata,17884,-3352,25:61
T02581,U366,2205,Transfer,,Chennai,,,20:17
T02582,U940,,UPI,,Kolkata,5457,8677,15:53
T02583,U934,₹1491,Card,Laptop,Bangalore,,,25:61
T02584,U215,₹3959,Transfer,Mobile,Kolkata,,,21:49
T02585,U294,₹174,Card,Laptop,Kolkata,,,25:61
T02586,U441,776995,Card,,Kolkata,,,09:53
T02587,U476,2005,Transfer,Mobile,,,,00:23
T02588,U232,4164,Credit Card,Tablet,Kolkata,,,18:46
T02589,U216,abc,Debit Card,Tablet,Mumbai,17201,,02:00
T02590,U110,,Transfer,Mobile,Mumbai,7984,18501,03:31
T02591,U704,822673,Card,Tablet,Delhi,13460,-809213,04:52
T02592,U756,₹4579,Debit Card,,Delhi,19098,,04:03
T02593,U343,₹3554,UPI,Tablet,Mumbai,,,25:61
T02594,U775,2513,Debit Card,,Delhi,,,09:36
T02595,U601,abc,Transfer,Mobile,Chennai,,,01:03
T02596,U709,abc,UPI,Mobile,Bangalore,,,25:61
T02597,U442,abc,Credit Card,Tablet,Delhi,16521,,25:61
T02598,U972,abc,Debit Card,,Kolkata,,,07:18
T02599,U755,abc,Transfer,Desktop,Mumbai,,3658,00:34
T02600,U106,₹608,Card,,Bangalore,,,25:61
T02601,U994,866196,Card,Mobile,Kolkata,,,22:17
T02602,U225,₹385,Transfer,Tablet,Mumbai,,16504,25:61
T02603,U399,912045,Credit Card,Tablet,,,,00:32
T02604,U980,₹4139,Credit Card,Laptop,Kolkata,,16781,07:56
T02605,U638,508518,UPI,Tablet,Bangalore,8905,-499613,23:36
T02606,U657,,Credit Card,Mobile,Bangalore,,,25:61
T02607,U794,₹3884,Card,Mobile,Chennai,,,25:61
T02608,U171,abc,Debit Card,,Chennai,,,25:61
T02609,U647,,Credit Card,Tablet,,,,25:61
T02610,U224,abc,UPI,Mobile,Bangalore,17989,,16:47
T02611,U998,546189,Credit Card,,Mumbai,,,25:61
T02612,U143,abc,Card,Desktop,Delhi,,6348,18:49
T02613,U802,554613,Credit Card,Tablet,Mumbai,,,25:61
T02614,U161,50189,UPI,Laptop,Chennai,,,25:61
T02615,U235,abc,Transfer,,,,11055,15:57
T02616,U362,,Credit Card,Desktop,Chennai,12860,,20:02
T02617,U795,571145,Card,Mobile,Mumbai,,,25:61
T02618,U480,₹1277,Credit Card,Desktop,Bangalore,,,25:61
T02619,U799,,Card,Mobile,,7410,,25:61
T02620,U522,₹3265,Transfer,,Chennai,,5657,25:61
T02621,U650,605928,Debit Card,Mobile,,,,15:59
T02622,U379,454918,Debit Card,Laptop,Bangalore,1909,-453009,20:26
T02623,U217,abc,Credit Card,Desktop,Mumbai,,,25:61
T02624,U792,₹2459,Credit Card,Tablet,,,17727,25:61
T02625,U688,₹3036,Transfer,Tablet,Bangalore,19336,,02:03
T02626,U238,abc,Debit Card,Desktop,Delhi,9205,,12:25
T02627,U536,₹310,Transfer,Laptop,Delhi,,7445,25:61
T02628,U954,739740,Credit Card,Desktop,Kolkata,7109,-732631,25:61
T02629,U500,₹4710,Credit Card,,Chennai,2052,11036,25:61
T02630,U849,abc,Credit Card,Desktop,Bangalore,,,25:61
T02631,U405,abc,Debit Card,Desktop,Chennai,,,16:06
T02632,U574,,Credit Card,Desktop,Mumbai,1694,,12:50
T02633,U448,₹3935,Card,Desktop,,,,08:03
T02634,U186,₹3628,Debit Card,Mobile,,,5237,25:61
T02635,U472,4873,Transfer,Mobile,,,,07:13
T02636,U204,,Transfer,Mobile,Mumbai,,,25:61
T02637,U622,,Transfer,,Chennai,14264,,25:61
T02638,U493,,Credit Card,Mobile,Bangalore,10218,12396,02:23
T02639,U330,151,UPI,Desktop,Chennai,,,10:32
T02640,U498,₹3303,UPI,Mobile,,12675,18369,25:61
T02641,U226,391588,Debit Card,Tablet,Chennai,,,25:61
T02642,U701,361758,Transfer,,Delhi,,11272,25:61
T02643,U754,3953,UPI,Tablet,,,920,25:61
T02644,U192,1293,Debit Card,Tablet,Kolkata,4497,3204,11:18
T02645,U869,594762,Card,Tablet,Chennai,,,25:61
T02646,U961,,Debit Card,Laptop,Mumbai,,-2163,16:25
T02647,U899,487983,UPI,Desktop,,,,25:61
T02648,U467,1328,UPI,Tablet,Delhi,,,18:19
T02649,U720,873926,Credit Card,Laptop,Bangalore,,13425,25:61
T02650,U524,4220,UPI,Tablet,Kolkata,,,25:61
T02651,U859,1288,Credit Card,Mobile,Chennai,,-3202,10:33
T02652,U568,₹3526,Transfer,Desktop,Bangalore,,14933,25:61
T02653,U953,877267,Transfer,Tablet,Chennai,,,25:61
T02654,U986,882937,Card,Laptop,Kolkata,1771,-881166,04:30
T02655,U145,₹1189,Debit Card,Tablet,Mumbai,,,00:23
T02656,U154,₹4802,Transfer,Desktop,Delhi,,19023,25:61
T02657,U849,abc,Debit Card,Desktop,Bangalore,14270,,09:55
T02658,U399,abc,Credit Card,Laptop,Delhi,3251,,25:61
T02659,U630,₹2636,Debit Card,,Mumbai,4269,,25:61
T02660,U254,abc,UPI,Tablet,Bangalore,,16300,13:41
T02661,U746,,Transfer,Tablet,Kolkata,,,25:61
T02662,U335,637540,Card,Mobile,Chennai,,,20:57
T02663,U572,₹2781,Card,Laptop,Mumbai,,,10:40
T02664,U174,411482,Card,Desktop,,,2904,04:13
T02665,U502,,Card,Desktop,Kolkata,,,23:34
T02666,U243,₹1709,Card,Mobile,Kolkata,,9821,25:61
T02667,U875,520,Debit Card,,,,,16:01
T02668,U608,148488,Credit Card,Tablet,,,,05:35
T02669,U843,,Debit Card,Laptop,Mumbai,,,25:61
T02670,U609,,Credit Card,Tablet,Kolkata,14544,,14:23
